1557787042,-81,9,ff:ff:ff:ff:ff:ff,80:65:6d:5a:16:c9,ff:ff:ff:ff:ff:ff,TIM Wi-Fi SIM
1557787042,-83,9,ff:ff:ff:ff:ff:ff,80:65:6d:5a:16:c9,ff:ff:ff:ff:ff:ff,
1557787042,-83,9,ff:ff:ff:ff:ff:ff,80:65:6d:5a:16:c9,ff:ff:ff:ff:ff:ff,TIM Wi-Fi SIM
1557787042,-83,9,ff:ff:ff:ff:ff:ff,80:65:6d:5a:16:c9,ff:ff:ff:ff:ff:ff,
1557787043,-87,9,ff:ff:ff:ff:ff:ff,98:39:8e:e7:d2:59,ff:ff:ff:ff:ff:ff,#NET-CLARO-WIFI
1557787043,-91,9,ff:ff:ff:ff:ff:ff,98:39:8e:e7:d2:59,ff:ff:ff:ff:ff:ff,#NET-CLARO-WIFI
1557787042,-73,1,ff:ff:ff:ff:ff:ff,80:65:6d:5a:16:c9,ff:ff:ff:ff:ff:ff,TIM Wi-Fi SIM
1557787043,-85,10,ff:ff:ff:ff:ff:ff,46:0a:03:b6:90:0a,ff:ff:ff:ff:ff:ff,
1557787044,-89,10,ff:ff:ff:ff:ff:ff,a8:16:d0:f3:db:cd,ff:ff:ff:ff:ff:ff,
1557787044,-89,10,ff:ff:ff:ff:ff:ff,a8:16:d0:f3:db:cd,ff:ff:ff:ff:ff:ff,
1557787043,-71,2,ff:ff:ff:ff:ff:ff,f0:c9:d1:1f:8e:85,ff:ff:ff:ff:ff:ff,SCXD
1557787044,-61,2,ff:ff:ff:ff:ff:ff,46:0a:03:b6:90:0a,ff:ff:ff:ff:ff:ff,
1557787044,-75,2,ff:ff:ff:ff:ff:ff,fc:64:3a:73:5d:0a,ff:ff:ff:ff:ff:ff,
1557787045,-77,2,ff:ff:ff:ff:ff:ff,fc:64:3a:73:5d:0a,ff:ff:ff:ff:ff:ff,
1557787045,-77,2,ff:ff:ff:ff:ff:ff,fc:64:3a:73:5d:0a,ff:ff:ff:ff:ff:ff,
1557787045,-77,2,ff:ff:ff:ff:ff:ff,52:cd:0a:2b:4d:94,ff:ff:ff:ff:ff:ff,
1557787045,-77,2,ff:ff:ff:ff:ff:ff,52:cd:0a:2b:4d:94,ff:ff:ff:ff:ff:ff,
1557787046,-89,11,ff:ff:ff:ff:ff:ff,00:8e:f2:dd:6b:54,ff:ff:ff:ff:ff:ff,down
1557787047,-73,11,ff:ff:ff:ff:ff:ff,f4:f5:24:10:e2:43,ff:ff:ff:ff:ff:ff,
1557787047,-75,11,ff:ff:ff:ff:ff:ff,f4:f5:24:10:e2:43,ff:ff:ff:ff:ff:ff,
1557787047,-73,11,ff:ff:ff:ff:ff:ff,f4:f5:24:10:e2:43,ff:ff:ff:ff:ff:ff,
1557787047,-73,11,ff:ff:ff:ff:ff:ff,f4:f5:24:10:e2:43,ff:ff:ff:ff:ff:ff,
1557787047,-77,7,ff:ff:ff:ff:ff:ff,f4:f5:24:10:e2:43,ff:ff:ff:ff:ff:ff,
1557787047,-81,7,ff:ff:ff:ff:ff:ff,f4:f5:24:10:e2:43,ff:ff:ff:ff:ff:ff,
1557787047,-79,7,ff:ff:ff:ff:ff:ff,f4:f5:24:10:e2:43,ff:ff:ff:ff:ff:ff,
1557787046,-69,3,ff:ff:ff:ff:ff:ff,00:8e:f2:dd:6b:54,ff:ff:ff:ff:ff:ff,down
1557787046,-75,3,ff:ff:ff:ff:ff:ff,00:1d:86:02:cc:23,ff:ff:ff:ff:ff:ff,
1557787046,-81,3,ff:ff:ff:ff:ff:ff,0c:cb:85:92:46:f1,ff:ff:ff:ff:ff:ff,
1557787046,-77,3,ff:ff:ff:ff:ff:ff,0c:cb:85:c7:94:02,ff:ff:ff:ff:ff:ff,
1557787046,-73,3,ff:ff:ff:ff:ff:ff,38:9a:f6:62:d2:77,ff:ff:ff:ff:ff:ff,
1557787046,-81,3,ff:ff:ff:ff:ff:ff,38:9a:f6:62:d2:77,ff:ff:ff:ff:ff:ff,
1557787047,-81,3,ff:ff:ff:ff:ff:ff,80:5a:04:f6:bc:23,ff:ff:ff:ff:ff:ff,
1557787048,-81,4,ff:ff:ff:ff:ff:ff,38:ea:a7:57:5e:6c,ff:ff:ff:ff:ff:ff,sem wi fi gratis </3
1557787048,-75,4,ff:ff:ff:ff:ff:ff,00:e0:4c:2f:a2:d4,ff:ff:ff:ff:ff:ff,remoteap
1557787049,-81,4,ff:ff:ff:ff:ff:ff,00:13:bc:20:17:6e,ff:ff:ff:ff:ff:ff,
1557787049,-83,4,ff:ff:ff:ff:ff:ff,00:13:bc:20:17:6e,ff:ff:ff:ff:ff:ff,
1557787050,-89,13,ff:ff:ff:ff:ff:ff,5c:af:06:1a:41:d4,ff:ff:ff:ff:ff:ff,
1557787051,-73,1,ff:ff:ff:ff:ff:ff,f0:c9:d1:1f:8e:85,ff:ff:ff:ff:ff:ff,SCXD
1557787051,-75,1,ff:ff:ff:ff:ff:ff,00:8e:f2:dd:6b:54,ff:ff:ff:ff:ff:ff,
1557787051,-77,1,ff:ff:ff:ff:ff:ff,a8:16:d0:f3:db:cd,ff:ff:ff:ff:ff:ff,
1557787053,-91,9,ff:ff:ff:ff:ff:ff,80:65:6d:5a:16:c9,ff:ff:ff:ff:ff:ff,#NET-CLARO-WIFI
1557787053,-79,2,ff:ff:ff:ff:ff:ff,80:65:6d:5a:16:c9,ff:ff:ff:ff:ff:ff,#NET-CLARO-WIFI
1557787053,-83,2,ff:ff:ff:ff:ff:ff,f4:f5:d8:22:0c:0e,ff:ff:ff:ff:ff:ff,
1557787054,-73,2,ff:ff:ff:ff:ff:ff,00:8e:f2:dd:6b:54,ff:ff:ff:ff:ff:ff,down
1557787054,-83,2,ff:ff:ff:ff:ff:ff,88:79:7e:af:5c:20,ff:ff:ff:ff:ff:ff,
1557787054,-81,2,ff:ff:ff:ff:ff:ff,88:79:7e:af:5c:20,ff:ff:ff:ff:ff:ff,
1557787054,-47,2,ff:ff:ff:ff:ff:ff,dc:bf:e9:0f:6d:b3,ff:ff:ff:ff:ff:ff,
