1553903409,-81,5,ff:ff:ff:ff:ff:ff,c4:e9:84:8e:c3:7a,ff:ff:ff:ff:ff:ff,phara3
1553903409,-81,5,ff:ff:ff:ff:ff:ff,c4:e9:84:8e:c3:7a,ff:ff:ff:ff:ff:ff,
1553903409,-81,9,ff:ff:ff:ff:ff:ff,c4:e9:84:8e:c3:7a,ff:ff:ff:ff:ff:ff,phara3
1553903409,-83,9,ff:ff:ff:ff:ff:ff,c4:e9:84:8e:c3:7a,ff:ff:ff:ff:ff:ff,
1553903409,-85,9,ff:ff:ff:ff:ff:ff,c4:e9:84:8e:c3:7a,ff:ff:ff:ff:ff:ff,phara3
1553903409,-83,9,ff:ff:ff:ff:ff:ff,c4:e9:84:8e:c3:7a,ff:ff:ff:ff:ff:ff,
1553903409,-85,9,ff:ff:ff:ff:ff:ff,c4:e9:84:8e:c3:7a,ff:ff:ff:ff:ff:ff,phara3
1553903409,-85,9,ff:ff:ff:ff:ff:ff,c4:e9:84:8e:c3:7a,ff:ff:ff:ff:ff:ff,
1553903410,-83,5,ff:ff:ff:ff:ff:ff,fc:64:3a:c9:03:24,ff:ff:ff:ff:ff:ff,
1553903410,-79,5,ff:ff:ff:ff:ff:ff,bc:e1:43:4b:0f:ef,ff:ff:ff:ff:ff:ff,MEL 103
1553903410,-87,9,ff:ff:ff:ff:ff:ff,bc:e1:43:4b:0f:ef,ff:ff:ff:ff:ff:ff,MEL 103
1553903410,-85,9,ff:ff:ff:ff:ff:ff,26:6d:57:63:e7:9e,ff:ff:ff:ff:ff:ff,
1553903410,-85,9,ff:ff:ff:ff:ff:ff,fc:64:3a:c9:03:24,ff:ff:ff:ff:ff:ff,
1553903411,-61,5,ff:ff:ff:ff:ff:ff,30:4b:07:9a:94:14,ff:ff:ff:ff:ff:ff,
1553903411,-63,5,ff:ff:ff:ff:ff:ff,30:4b:07:9a:94:14,ff:ff:ff:ff:ff:ff,
1553903411,-81,6,ff:ff:ff:ff:ff:ff,30:59:b7:87:6a:16,ff:ff:ff:ff:ff:ff,
1553903411,-79,6,ff:ff:ff:ff:ff:ff,0c:cb:85:92:74:b4,ff:ff:ff:ff:ff:ff,
1553903411,-81,6,ff:ff:ff:ff:ff:ff,0c:cb:85:92:74:b4,ff:ff:ff:ff:ff:ff,
